customer_id,age,gender,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,num_complaints_12_mon,days_since_last_complaint,churn_flag
CC_002030,,F,High School,Single,Less than $40K,Blue,39.0,5.0,3.0,4.0,16309.69,0.0,16309.69,0.844,3538.45,69.0,0.861,0.391,2.0,243.0,0
CC_002031,60.0,M,Graduate,Married,Less than $40K,Blue,51.0,3.0,3.0,1.0,12452.89,,11392.89,0.886,5262.85,79.0,0.566,0.251,0.0,,0
CC_002032,48.0,M,Post-Graduate,Unknown,Less than $40K,Blue,29.0,2.0,3.0,2.0,19556.94,353.0,19203.94,1.088,4154.75,79.0,0.669,0.599,1.0,256.0,0
CC_002033,35.0,F,Post-Graduate,Married,Less than $40K,Blue,47.0,6.0,2.0,1.0,32406.95,302.0,32104.95,0.419,6264.48,76.0,,0.735,0.0,,0
CC_002034,40.0,M,Post-Graduate,Married,Less than $40K,Blue,45.0,5.0,1.0,2.0,2224.86,30.0,2194.86,0.492,3386.98,74.0,0.597,0.133,1.0,104.0,1
CC_002035,,M,High School,Unknown,Less than $40K,Blue,29.0,4.0,1.0,2.0,13987.3,2061.0,11926.3,0.957,18484.0,,0.257,0.6,0.0,,0
CC_002036,38.0,M,Graduate,Married,Less than $40K,Blue,38.0,4.0,2.0,1.0,7726.04,2097.0,5629.04,0.895,5939.39,78.0,0.786,0.04,0.0,,0
CC_002037,53.0,M,High School,Married,Less than $40K,Blue,39.0,4.0,2.0,1.0,6646.65,1613.0,5033.65,0.829,3894.72,64.0,0.603,0.354,1.0,83.0,0
CC_002038,47.0,M,High School,Married,$80K - $120K,Blue,34.0,4.0,3.0,2.0,34516.0,1648.0,32868.0,0.772,4285.36,92.0,0.473,0.749,1.0,134.0,0
CC_002039,22.0,F,Graduate,Single,$120K +,Blue,34.0,5.0,2.0,2.0,2704.99,1235.0,1469.99,0.576,2190.46,37.0,0.571,0.662,0.0,,0
CC_002040,46.0,M,High School,Married,Less than $40K,Blue,20.0,5.0,0.0,3.0,8213.03,2133.0,6080.03,0.782,2067.06,98.0,0.492,0.22,0.0,,0
CC_002041,61.0,F,Graduate,Divorced,Less than $40K,Blue,41.0,3.0,3.0,1.0,3166.38,1582.0,1584.38,0.45,3358.98,34.0,0.953,0.21,3.0,67.0,1
CC_002042,48.0,F,Graduate,Single,$60K - $80K,Blue,33.0,4.0,0.0,0.0,9869.29,493.0,9376.29,0.788,5910.39,80.0,1.027,0.624,1.0,143.0,0
CC_002043,52.0,M,Post-Graduate,Unknown,$80K - $120K,Blue,30.0,5.0,,5.0,1960.82,954.0,1006.82,0.895,2399.64,58.0,0.922,0.165,2.0,284.0,0
CC_002044,45.0,F,High School,Married,Unknown,Blue,27.0,2.0,3.0,1.0,4333.62,1416.0,2917.62,0.863,3032.56,104.0,0.802,0.53,0.0,,0
CC_002045,39.0,,Post-Graduate,Married,Less than $40K,Blue,26.0,4.0,3.0,2.0,6440.6,2139.0,4301.6,0.671,5233.07,55.0,0.618,0.023,0.0,,1
CC_002046,42.0,M,Unknown,Married,$40K - $60K,Blue,34.0,4.0,3.0,0.0,3111.3,1495.0,1616.3,0.654,2752.97,57.0,0.792,0.268,0.0,,0
CC_002047,49.0,M,Post-Graduate,Married,$80K - $120K,Blue,56.0,2.0,2.0,2.0,20369.85,,20274.85,0.849,8920.23,79.0,0.878,0.497,1.0,4.0,0
CC_002048,51.0,F,Post-Graduate,Divorced,$80K - $120K,Blue,38.0,4.0,1.0,1.0,15104.44,1959.0,13145.44,0.514,6231.43,96.0,0.947,0.233,2.0,42.0,0
CC_002049,43.0,F,Graduate,Married,,Blue,46.0,5.0,2.0,0.0,2668.5,869.0,1799.5,1.05,3987.01,111.0,0.62,0.254,0.0,,0
CC_002050,51.0,M,College,Unknown,$60K - $80K,Blue,33.0,4.0,2.0,0.0,7901.14,1671.0,6230.14,0.963,5676.58,61.0,0.411,0.405,,,0
CC_002051,38.0,M,Graduate,Married,Less than $40K,Blue,29.0,1.0,1.0,1.0,12829.01,0.0,,0.746,3131.14,75.0,1.074,0.068,3.0,319.0,0
CC_002052,40.0,M,Graduate,Married,,Blue,38.0,6.0,2.0,0.0,3160.33,1720.0,1440.33,0.713,3145.54,75.0,0.969,0.237,2.0,177.0,0
CC_002053,32.0,M,Graduate,Unknown,$40K - $60K,Blue,48.0,1.0,3.0,0.0,2689.42,2073.0,616.42,,12495.44,63.0,0.751,0.278,1.0,286.0,0
CC_002054,47.0,F,Post-Graduate,Single,Less than $40K,Blue,33.0,2.0,4.0,2.0,3337.73,1915.0,1422.73,0.952,3159.03,55.0,0.448,0.084,2.0,74.0,1
CC_002055,46.0,M,Graduate,Married,$80K - $120K,Silver,40.0,2.0,2.0,1.0,34516.0,1562.0,32954.0,0.686,4012.72,84.0,0.65,0.344,0.0,,0
CC_002056,54.0,M,High School,Single,$80K - $120K,Blue,38.0,,2.0,0.0,22800.04,1379.0,21421.04,0.904,5235.89,79.0,0.639,0.575,1.0,19.0,0
CC_002057,51.0,M,Graduate,Divorced,$120K +,Blue,35.0,6.0,2.0,1.0,5838.16,563.0,5275.16,0.903,4031.16,,,0.341,0.0,,0
CC_002058,41.0,M,High School,Married,,Blue,35.0,6.0,0.0,3.0,3275.31,2057.0,1218.31,0.801,10242.52,74.0,0.697,0.494,0.0,,0
CC_002059,33.0,M,College,Unknown,Less than $40K,Blue,26.0,,4.0,1.0,4908.83,,3899.83,0.991,16709.84,50.0,0.719,0.475,0.0,,0
CC_002060,47.0,M,Uneducated,Divorced,Less than $40K,Blue,35.0,6.0,2.0,1.0,32110.17,848.0,31262.17,1.11,3646.2,41.0,0.556,0.393,0.0,,0
CC_002061,53.0,M,College,Single,$40K - $60K,Gold,42.0,4.0,2.0,1.0,34516.0,1739.0,32777.0,0.57,2470.08,72.0,0.754,0.78,0.0,,0
CC_002062,50.0,F,Post-Graduate,Single,$80K - $120K,Blue,38.0,4.0,2.0,0.0,4961.92,1383.0,3578.92,1.012,8960.55,82.0,0.924,0.403,0.0,,0
CC_002063,53.0,F,Graduate,Married,$40K - $60K,Blue,37.0,4.0,3.0,2.0,12184.5,1806.0,10378.5,0.637,7942.68,73.0,0.653,0.495,1.0,126.0,0
CC_002064,42.0,M,Uneducated,Married,$40K - $60K,Blue,43.0,6.0,0.0,2.0,7702.16,,6362.16,0.594,11223.16,66.0,0.942,0.129,1.0,358.0,0
CC_002065,39.0,F,Graduate,Single,$40K - $60K,Blue,,5.0,4.0,0.0,26246.84,1574.0,24672.84,0.642,5917.81,79.0,0.808,,0.0,,0
CC_002066,37.0,M,High School,Single,Less than $40K,Blue,36.0,5.0,3.0,2.0,3959.59,1140.0,2819.59,0.894,1508.71,107.0,0.798,0.428,1.0,228.0,0
CC_002067,43.0,F,Graduate,Married,$60K - $80K,Blue,43.0,5.0,3.0,3.0,20790.34,604.0,20186.34,0.617,2549.52,77.0,0.586,0.159,0.0,,0
CC_002068,43.0,M,College,Single,$40K - $60K,Blue,37.0,4.0,2.0,3.0,3251.7,557.0,2694.7,0.732,15527.39,116.0,0.995,0.219,0.0,,0
CC_002069,45.0,M,Unknown,Unknown,$80K - $120K,Blue,,6.0,3.0,1.0,20277.18,599.0,,0.847,5025.15,69.0,,0.09,1.0,10.0,0
CC_002070,42.0,F,Uneducated,Divorced,$80K - $120K,Silver,,3.0,2.0,0.0,,738.0,4072.05,0.581,3083.63,70.0,0.831,0.223,1.0,304.0,0
CC_002071,42.0,M,Graduate,Married,Less than $40K,Blue,35.0,3.0,2.0,2.0,7387.09,2517.0,4870.09,0.732,1661.44,78.0,0.915,0.516,0.0,,0
CC_002072,37.0,M,Post-Graduate,Single,$40K - $60K,Blue,,6.0,3.0,2.0,5668.66,1694.0,3974.66,,6935.84,24.0,0.591,,3.0,320.0,0
CC_002073,52.0,F,Unknown,Single,,Blue,37.0,4.0,2.0,2.0,34516.0,559.0,33957.0,0.756,5406.74,75.0,0.891,0.078,0.0,,0
CC_002074,39.0,F,High School,Married,,Blue,36.0,3.0,5.0,3.0,7243.09,717.0,6526.09,0.765,,41.0,0.772,0.416,2.0,305.0,1
CC_002075,63.0,F,Graduate,Unknown,$80K - $120K,Blue,46.0,4.0,4.0,4.0,,748.0,2673.15,0.673,2744.1,18.0,0.598,0.329,5.0,4.0,1
CC_002076,47.0,M,Uneducated,Married,Less than $40K,Blue,19.0,2.0,2.0,2.0,3446.05,0.0,3446.05,0.692,6164.17,36.0,0.661,0.128,0.0,,1
CC_002077,32.0,F,,Married,,Silver,,3.0,3.0,1.0,27171.59,787.0,26384.59,0.773,6815.32,60.0,0.666,0.049,1.0,239.0,0
CC_002078,55.0,M,High School,Single,Unknown,Blue,26.0,3.0,4.0,1.0,1438.0,0.0,1438.0,0.498,14383.05,75.0,0.645,0.332,0.0,,0
CC_002079,47.0,M,Post-Graduate,Married,$60K - $80K,Blue,49.0,3.0,2.0,,2869.14,0.0,2869.14,0.601,1691.53,31.0,0.528,0.089,0.0,,1
CC_002080,29.0,F,High School,Married,$40K - $60K,Blue,56.0,5.0,1.0,2.0,4409.94,1921.0,2488.94,0.924,13865.19,58.0,0.72,0.335,0.0,,0
CC_002081,50.0,F,Graduate,Single,Less than $40K,Blue,27.0,3.0,2.0,0.0,,897.0,33619.0,0.86,5154.79,71.0,0.523,0.691,1.0,189.0,0
CC_002082,52.0,F,Graduate,Married,Less than $40K,Blue,48.0,5.0,2.0,0.0,34516.0,267.0,34249.0,0.828,3179.16,101.0,0.623,0.351,0.0,,0
CC_002083,45.0,F,Unknown,Married,$60K - $80K,Blue,33.0,4.0,2.0,1.0,9736.13,0.0,9736.13,0.828,11929.46,69.0,0.823,0.808,0.0,,0
CC_002084,46.0,M,Graduate,Married,$40K - $60K,Blue,42.0,2.0,2.0,2.0,8162.05,376.0,7786.05,0.625,1525.57,43.0,0.388,0.273,1.0,112.0,1
CC_002085,45.0,M,High School,Married,$40K - $60K,Blue,34.0,6.0,,1.0,10031.17,639.0,9392.17,0.573,11647.9,97.0,0.818,0.324,0.0,,0
CC_002086,31.0,,High School,Divorced,Unknown,Blue,40.0,4.0,1.0,0.0,5777.67,2517.0,3260.67,0.733,6519.25,65.0,1.034,0.399,1.0,77.0,0
CC_002087,47.0,F,High School,Married,Less than $40K,Blue,20.0,2.0,2.0,3.0,5031.63,1248.0,3783.63,0.899,18484.0,80.0,1.033,0.559,1.0,343.0,0
CC_002088,46.0,M,Post-Graduate,Married,$40K - $60K,Silver,37.0,3.0,2.0,1.0,11460.96,499.0,10961.96,0.985,6132.74,79.0,0.461,0.241,0.0,,0
CC_002089,38.0,F,Graduate,,$60K - $80K,Blue,31.0,3.0,1.0,1.0,15647.21,1993.0,,0.85,7080.46,70.0,0.789,0.058,1.0,284.0,0
CC_002090,49.0,F,Graduate,Unknown,$40K - $60K,Blue,17.0,6.0,2.0,2.0,10568.86,2517.0,8051.86,0.844,3376.67,79.0,0.575,0.151,0.0,,0
CC_002091,28.0,F,Uneducated,Married,$40K - $60K,Blue,47.0,3.0,1.0,1.0,11981.63,2517.0,,1.156,9227.52,53.0,0.552,0.048,2.0,84.0,0
CC_002092,38.0,F,Post-Graduate,Single,Less than $40K,Blue,38.0,1.0,3.0,3.0,8156.5,1855.0,6301.5,0.766,1976.07,43.0,0.307,0.311,2.0,225.0,1
CC_002093,36.0,F,Graduate,Divorced,$120K +,Blue,56.0,5.0,1.0,0.0,4500.72,61.0,4439.72,0.637,7925.11,74.0,0.93,0.428,0.0,,0
CC_002094,35.0,F,Unknown,Single,$40K - $60K,Blue,42.0,3.0,0.0,0.0,4465.76,34.0,4431.76,1.189,12377.11,92.0,,0.077,1.0,7.0,0
CC_002095,42.0,F,Graduate,Unknown,$40K - $60K,Blue,22.0,5.0,2.0,1.0,17616.78,1829.0,15787.78,0.705,5399.8,62.0,0.477,0.355,,,0
CC_002096,47.0,M,High School,Single,$60K - $80K,Blue,49.0,3.0,1.0,1.0,10124.76,937.0,9187.76,0.643,7890.55,112.0,,0.129,0.0,,0
CC_002097,45.0,M,College,Unknown,Less than $40K,Blue,28.0,3.0,2.0,2.0,11161.97,583.0,10578.97,0.672,12130.19,68.0,,0.747,0.0,,0
CC_002098,37.0,F,High School,Married,$80K - $120K,Blue,28.0,6.0,0.0,2.0,12482.89,1942.0,10540.89,1.179,,57.0,0.477,0.314,0.0,,0
CC_002099,39.0,F,Graduate,Married,$40K - $60K,Blue,17.0,3.0,1.0,3.0,9070.58,408.0,8662.58,0.826,5667.46,31.0,0.865,0.385,0.0,,0
CC_002100,33.0,M,Graduate,Married,$60K - $80K,Blue,27.0,5.0,1.0,2.0,,2114.0,8247.09,0.837,1960.35,76.0,0.497,0.262,1.0,27.0,0
CC_002101,63.0,M,High School,Unknown,$80K - $120K,,22.0,2.0,4.0,2.0,33659.78,435.0,33224.78,0.884,2170.95,49.0,0.913,0.387,2.0,140.0,1
CC_002102,53.0,F,High School,Single,$120K +,Blue,44.0,3.0,1.0,2.0,17686.91,887.0,16799.91,0.821,9139.46,90.0,0.893,0.013,4.0,111.0,0
CC_002103,43.0,F,Uneducated,,$40K - $60K,Blue,,3.0,2.0,1.0,8276.38,2448.0,5828.38,0.944,1728.19,73.0,0.768,0.115,1.0,218.0,0
CC_002104,51.0,M,Unknown,Single,$80K - $120K,Blue,23.0,5.0,2.0,3.0,6511.32,1312.0,5199.32,1.146,3117.77,52.0,,0.022,0.0,,0
CC_002105,57.0,F,High School,Unknown,Less than $40K,Blue,38.0,4.0,2.0,2.0,21609.13,270.0,21339.13,0.584,15464.0,105.0,0.834,0.071,0.0,,0
CC_002106,38.0,F,College,Married,$60K - $80K,Blue,17.0,3.0,1.0,0.0,12397.67,2517.0,9880.67,1.107,8642.94,67.0,0.817,0.003,1.0,84.0,0
CC_002107,35.0,F,High School,Married,,,38.0,2.0,4.0,1.0,6632.86,1782.0,4850.86,0.762,16162.17,34.0,0.722,0.434,2.0,267.0,1
CC_002108,39.0,M,College,Married,Less than $40K,Blue,30.0,2.0,6.0,4.0,15434.04,591.0,14843.04,,1334.24,31.0,0.757,0.071,3.0,101.0,1
CC_002109,56.0,,Graduate,Unknown,Less than $40K,Blue,18.0,3.0,1.0,1.0,34516.0,0.0,34516.0,0.702,9212.98,33.0,0.901,0.299,0.0,,0
CC_002110,54.0,M,Doctorate,Married,Less than $40K,Blue,39.0,3.0,4.0,1.0,2410.4,460.0,1950.4,0.661,,48.0,0.359,0.027,0.0,,1
CC_002111,47.0,M,High School,Married,Less than $40K,Blue,43.0,3.0,3.0,2.0,11927.34,566.0,11361.34,0.731,4759.95,63.0,0.91,0.784,2.0,29.0,0
CC_002112,44.0,M,Graduate,Married,$60K - $80K,Blue,44.0,5.0,2.0,1.0,34516.0,655.0,33861.0,0.944,4147.03,51.0,0.412,0.407,1.0,292.0,0
CC_002113,51.0,F,College,Married,Less than $40K,Blue,26.0,6.0,3.0,0.0,7230.54,1778.0,5452.54,0.859,12374.83,60.0,0.651,0.169,0.0,,0
CC_002114,58.0,M,Unknown,Single,$80K - $120K,Blue,30.0,3.0,3.0,3.0,16085.75,1611.0,14474.75,0.633,1514.69,30.0,0.318,0.015,2.0,278.0,1
CC_002115,36.0,F,,Single,Less than $40K,Blue,27.0,3.0,0.0,,18807.84,1342.0,17465.84,0.777,9323.73,48.0,0.843,0.523,0.0,,0
CC_002116,37.0,F,Uneducated,Single,Less than $40K,Blue,52.0,6.0,1.0,2.0,3657.51,2517.0,,0.783,8075.22,84.0,0.78,0.057,0.0,,0
CC_002117,38.0,M,,Married,$40K - $60K,Blue,40.0,5.0,2.0,,30319.26,1330.0,28989.26,0.627,3865.9,,0.849,0.137,0.0,,0
CC_002118,51.0,F,High School,Married,$40K - $60K,Blue,48.0,5.0,2.0,1.0,7139.25,2184.0,4955.25,0.952,17949.78,62.0,0.892,0.572,3.0,117.0,0
CC_002119,33.0,F,Uneducated,Married,Less than $40K,Blue,39.0,5.0,2.0,0.0,10133.59,1308.0,8825.59,0.737,7008.51,80.0,0.734,0.044,1.0,90.0,0
CC_002120,51.0,F,Graduate,Unknown,Unknown,Blue,37.0,2.0,4.0,1.0,7897.66,1174.0,6723.66,0.742,4995.95,21.0,0.707,0.074,2.0,150.0,1
CC_002121,27.0,M,Graduate,Married,Less than $40K,Blue,43.0,5.0,2.0,1.0,29519.57,2517.0,27002.57,0.68,6342.48,61.0,1.106,0.272,1.0,282.0,0
CC_002122,53.0,F,Graduate,Married,$80K - $120K,Blue,47.0,5.0,2.0,3.0,4457.42,1026.0,3431.42,0.613,2551.63,61.0,0.708,0.25,,,0
CC_002123,47.0,M,Graduate,Married,Less than $40K,Blue,41.0,1.0,4.0,5.0,2888.06,1383.0,1505.06,0.669,1190.58,54.0,0.615,0.063,0.0,,1
CC_002124,41.0,F,Graduate,Single,$120K +,Blue,27.0,5.0,0.0,1.0,31725.04,0.0,31725.04,0.779,3805.75,,0.399,0.24,0.0,,0
CC_002125,39.0,M,Graduate,Married,$40K - $60K,Blue,28.0,4.0,4.0,3.0,7260.34,1957.0,5303.34,0.429,2695.28,15.0,0.766,0.554,5.0,239.0,1
CC_002126,48.0,,Graduate,Unknown,$120K +,Blue,29.0,3.0,4.0,1.0,34516.0,1986.0,32530.0,1.006,13688.88,78.0,0.606,0.255,0.0,,0
CC_002127,57.0,M,Graduate,,Less than $40K,Blue,,3.0,3.0,4.0,7876.27,1190.0,6686.27,0.627,3173.17,59.0,0.686,0.309,3.0,296.0,0
CC_002128,47.0,M,High School,Married,Less than $40K,Blue,52.0,5.0,1.0,2.0,5452.42,0.0,5452.42,1.036,11279.66,76.0,0.725,0.202,2.0,199.0,0
CC_002129,,F,High School,Single,$40K - $60K,Blue,29.0,2.0,4.0,2.0,,,4666.04,0.614,2597.96,72.0,0.134,0.049,2.0,259.0,1
CC_002130,29.0,F,College,Married,$40K - $60K,Blue,41.0,4.0,1.0,2.0,11692.71,2181.0,9511.71,0.34,6641.75,70.0,1.062,0.209,0.0,,0
CC_002131,33.0,M,Graduate,Married,Less than $40K,Blue,46.0,4.0,2.0,0.0,6834.99,1085.0,5749.99,1.069,3118.94,114.0,0.808,0.385,0.0,,0
CC_002132,,M,Post-Graduate,Divorced,Less than $40K,Blue,42.0,3.0,0.0,1.0,13063.25,2510.0,10553.25,0.405,10549.14,42.0,0.854,0.424,0.0,,0
CC_002133,38.0,F,College,Married,$80K - $120K,Blue,54.0,6.0,1.0,2.0,8431.3,447.0,7984.3,1.162,,67.0,0.803,0.21,0.0,,0
CC_002134,45.0,F,High School,Married,Less than $40K,Blue,15.0,5.0,2.0,0.0,26229.35,2007.0,24222.35,0.856,5059.36,72.0,0.671,0.217,0.0,,0
CC_002135,39.0,M,High School,Unknown,$40K - $60K,Blue,26.0,3.0,2.0,1.0,14262.1,1635.0,12627.1,0.99,4497.58,45.0,0.468,0.333,1.0,85.0,0
CC_002136,38.0,F,,Single,$40K - $60K,Blue,39.0,3.0,1.0,2.0,13131.11,995.0,12136.11,0.592,5252.97,46.0,0.833,0.112,2.0,278.0,1
CC_002137,33.0,F,Graduate,Married,$60K - $80K,Blue,22.0,4.0,3.0,5.0,7374.93,1600.0,5774.93,,6016.98,58.0,0.814,0.374,0.0,,0
CC_002138,58.0,M,Graduate,Married,Less than $40K,Blue,37.0,4.0,1.0,3.0,18057.57,904.0,17153.57,0.911,1895.53,58.0,0.799,0.748,,58.0,0
CC_002139,52.0,F,Graduate,Unknown,$60K - $80K,Blue,37.0,1.0,1.0,2.0,9739.86,1470.0,8269.86,1.017,3451.92,74.0,0.956,0.131,0.0,,0
CC_002140,48.0,F,College,Divorced,Less than $40K,Blue,13.0,2.0,3.0,5.0,16729.91,862.0,15867.91,0.856,1723.05,41.0,0.476,0.152,2.0,164.0,1
CC_002141,48.0,F,Doctorate,Unknown,Less than $40K,,45.0,5.0,3.0,2.0,5326.95,1446.0,3880.95,0.795,7224.47,85.0,0.608,0.283,0.0,,0
CC_002142,40.0,M,Unknown,Single,$40K - $60K,Blue,30.0,5.0,3.0,1.0,16623.36,1462.0,15161.36,0.791,7943.48,89.0,0.77,0.698,1.0,79.0,0
CC_002143,55.0,F,Graduate,Married,,Blue,40.0,5.0,1.0,1.0,6514.2,990.0,5524.2,0.785,4612.85,78.0,0.861,0.098,0.0,,0
CC_002144,43.0,M,Post-Graduate,Married,Less than $40K,Blue,17.0,5.0,0.0,0.0,7473.43,1071.0,6402.43,0.799,7531.29,54.0,0.839,0.426,2.0,181.0,0
CC_002145,45.0,F,Graduate,Married,Less than $40K,Blue,37.0,4.0,2.0,4.0,14789.21,0.0,14789.21,0.711,4995.39,69.0,0.902,0.38,0.0,,0
CC_002146,43.0,M,Unknown,Married,$60K - $80K,Blue,36.0,6.0,3.0,1.0,22376.47,1247.0,21129.47,0.943,4367.91,73.0,0.959,0.046,1.0,232.0,0
CC_002147,21.0,F,,Single,$40K - $60K,Gold,26.0,5.0,1.0,2.0,15293.29,1731.0,13562.29,0.66,6318.46,68.0,0.647,0.472,0.0,,0
CC_002148,58.0,F,Unknown,Single,$60K - $80K,Blue,33.0,4.0,3.0,0.0,18793.33,1417.0,17376.33,,5910.26,67.0,1.209,0.172,1.0,310.0,0
CC_002149,48.0,M,Graduate,Married,Unknown,Blue,29.0,5.0,1.0,1.0,16759.31,1328.0,15431.31,0.775,2752.04,83.0,0.639,0.32,0.0,,0
CC_002150,46.0,F,Post-Graduate,Divorced,Unknown,Blue,26.0,3.0,1.0,4.0,9563.31,0.0,9563.31,0.393,9121.14,92.0,0.815,0.265,1.0,10.0,0
CC_002151,43.0,F,Graduate,Divorced,,Blue,42.0,6.0,1.0,2.0,13026.15,1544.0,11482.15,1.053,2201.11,100.0,0.747,0.242,0.0,,0
CC_002152,45.0,M,High School,Single,$40K - $60K,Blue,46.0,,1.0,3.0,34516.0,93.0,34423.0,0.548,2370.52,71.0,0.722,0.126,0.0,,0
CC_002153,38.0,,,Unknown,$120K +,Blue,41.0,4.0,3.0,1.0,29643.37,523.0,29120.37,0.856,2810.13,99.0,1.094,0.2,0.0,,0
CC_002154,49.0,F,Doctorate,Single,Less than $40K,Blue,31.0,2.0,2.0,0.0,3964.31,161.0,3803.31,1.021,5133.12,70.0,0.996,0.321,0.0,,0
CC_002155,32.0,M,Uneducated,Married,$40K - $60K,,29.0,5.0,1.0,1.0,,272.0,31961.88,0.78,13310.46,75.0,0.791,0.279,0.0,,0
CC_002156,45.0,F,Graduate,Single,$40K - $60K,Silver,31.0,6.0,1.0,1.0,34516.0,1328.0,33188.0,1.363,11259.63,81.0,0.782,,0.0,,0
CC_002157,49.0,F,College,Divorced,Less than $40K,Blue,33.0,4.0,2.0,1.0,34516.0,0.0,34516.0,0.786,3003.51,92.0,0.382,0.022,0.0,,0
CC_002158,42.0,M,College,Married,Unknown,Blue,27.0,5.0,0.0,1.0,4299.96,,4209.96,0.654,4877.97,112.0,0.641,0.29,0.0,,0
CC_002159,47.0,F,Doctorate,Married,$80K - $120K,Blue,46.0,,1.0,0.0,26577.45,2517.0,24060.45,1.143,2473.0,47.0,0.714,0.861,0.0,,0
CC_002160,35.0,M,Post-Graduate,Married,$40K - $60K,Blue,33.0,2.0,0.0,3.0,21700.19,,19183.19,0.666,3428.49,67.0,0.675,0.066,2.0,328.0,0
CC_002161,35.0,F,Graduate,Single,$80K - $120K,Blue,43.0,,0.0,3.0,15867.46,2095.0,13772.46,0.901,16546.58,83.0,0.795,0.473,,,0
CC_002162,46.0,F,High School,Married,$40K - $60K,Blue,22.0,3.0,5.0,1.0,14208.63,930.0,13278.63,0.983,4601.99,51.0,0.707,0.471,0.0,,0
CC_002163,50.0,M,Graduate,Married,$120K +,Blue,29.0,4.0,2.0,2.0,5236.14,2225.0,3011.14,0.795,10554.87,42.0,0.8,0.356,2.0,177.0,0
CC_002164,27.0,F,College,Single,,Blue,44.0,5.0,2.0,1.0,10535.44,1681.0,8854.44,0.854,8465.75,69.0,0.765,0.508,1.0,74.0,0
CC_002165,48.0,F,College,Unknown,Less than $40K,Blue,44.0,3.0,2.0,1.0,12549.32,0.0,12549.32,0.788,3456.44,53.0,0.864,0.205,1.0,199.0,0
CC_002166,39.0,M,High School,Married,Less than $40K,Blue,54.0,3.0,4.0,1.0,7502.5,1093.0,6409.5,0.755,2382.36,24.0,0.663,0.498,0.0,,1
CC_002167,42.0,F,Graduate,Single,$40K - $60K,Blue,39.0,3.0,1.0,0.0,9093.02,73.0,9020.02,1.122,5070.17,59.0,1.052,0.433,0.0,,0
CC_002168,31.0,F,High School,Single,Less than $40K,Blue,39.0,3.0,2.0,2.0,26885.98,738.0,26147.98,0.985,4788.16,83.0,0.741,0.331,0.0,,0
CC_002169,36.0,M,Graduate,Single,Less than $40K,Blue,28.0,3.0,1.0,1.0,21409.62,1472.0,19937.62,0.904,8873.56,102.0,0.956,0.202,0.0,,0
CC_002170,52.0,,High School,Married,Unknown,Blue,39.0,,2.0,2.0,19119.07,1464.0,17655.07,0.71,4405.33,112.0,0.544,0.462,2.0,143.0,0
CC_002171,44.0,M,College,Married,$120K +,Blue,20.0,4.0,1.0,2.0,20029.39,1544.0,18485.39,0.608,8833.87,79.0,0.634,0.578,0.0,,0
CC_002172,40.0,M,Uneducated,Single,$60K - $80K,Blue,26.0,5.0,1.0,2.0,11412.99,2277.0,9135.99,0.894,,58.0,0.528,0.209,1.0,65.0,0
CC_002173,42.0,F,Unknown,Married,$120K +,Gold,41.0,2.0,2.0,1.0,24145.31,1443.0,22702.31,0.939,5286.18,100.0,1.071,0.432,1.0,20.0,0
CC_002174,37.0,F,Graduate,Married,Unknown,Blue,40.0,4.0,4.0,5.0,,0.0,6178.38,1.003,4828.28,33.0,0.165,0.191,0.0,,1
CC_002175,47.0,F,Uneducated,Single,$60K - $80K,Blue,36.0,4.0,3.0,0.0,10043.62,2517.0,7526.62,0.617,1872.66,78.0,0.468,0.446,2.0,214.0,0
CC_002176,43.0,M,Graduate,Unknown,$40K - $60K,Blue,34.0,5.0,,2.0,16738.83,1128.0,15610.83,0.852,3005.21,83.0,,0.489,0.0,,0
CC_002177,53.0,F,Doctorate,Single,$120K +,Blue,41.0,5.0,2.0,1.0,14673.59,1096.0,13577.59,0.717,7038.38,51.0,0.818,0.363,0.0,,0
CC_002178,52.0,F,Post-Graduate,Married,$60K - $80K,Blue,41.0,3.0,3.0,1.0,12817.02,1603.0,11214.02,0.885,11796.63,48.0,0.668,0.478,0.0,,0
CC_002179,47.0,M,Graduate,Married,Less than $40K,Blue,43.0,6.0,0.0,1.0,19944.67,2517.0,17427.67,0.763,4774.93,88.0,0.636,0.146,0.0,,0
CC_002180,44.0,M,High School,Single,$40K - $60K,Blue,37.0,2.0,3.0,1.0,30087.97,,29507.97,0.911,6853.48,64.0,0.531,0.187,,,0
CC_002181,49.0,F,Graduate,Single,$40K - $60K,Silver,,4.0,1.0,2.0,4057.06,0.0,4057.06,,4270.87,84.0,0.958,0.232,0.0,,0
CC_002182,46.0,M,Post-Graduate,Single,Unknown,Blue,30.0,3.0,5.0,1.0,12080.34,1190.0,10890.34,0.592,3919.78,72.0,0.995,0.425,0.0,,0
CC_002183,53.0,M,Graduate,Divorced,$60K - $80K,Blue,25.0,4.0,0.0,2.0,5330.4,2457.0,2873.4,0.845,10121.66,94.0,0.94,0.42,4.0,182.0,0
CC_002184,52.0,F,Doctorate,Married,$120K +,Blue,31.0,4.0,2.0,1.0,22361.11,1726.0,20635.11,1.216,11341.77,106.0,0.996,0.403,0.0,,0
